player_name,bookmaker,line,predicted_minutes,predicted_points,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
P.J. Washington,FanDuel,14.5,31.12900214348596,14.918439787143218,0.46279761904761907,0.5372023809523809,0.5101214574898786,0.48987854251012153,-0.047323838442259514,0.0473238384422594,under,0.0473238384422594
Jabari Smith Jr,DraftKings,14.5,34.70694104279179,16.812025559062477,0.5315172632245803,0.46848273677541974,0.48448874917273327,0.5155112508272668,0.04702851405184699,-0.04702851405184705,over,0.04702851405184699
Jrue Holiday,DraftKings,15.5,29.35460099048884,16.606404368215447,0.5315172632245803,0.46848273677541974,0.48656469615543607,0.5134353038445638,0.04495256706914419,-0.04495256706914408,over,0.04495256706914419
T.J. McConnell,BetOnline.ag,8.5,17.529644572471,8.2981981747462,0.41912293314162474,0.5808770668583753,0.46322988528598974,0.5367701147140101,-0.044106952144365,0.04410695214436511,under,0.04410695214436511
Chet Holmgren,FanDuel,14.5,29.623539721282864,15.420415404428432,0.46279761904761907,0.5372023809523809,0.5060689431946916,0.4939310568053083,-0.043271324147072576,0.04327132414707263,under,0.04327132414707263
Cooper Flagg,FanDuel,21.5,32.96958051341174,21.547208753143085,0.46279761904761907,0.5372023809523809,0.5060689431946916,0.4939310568053083,-0.043271324147072576,0.04327132414707263,under,0.04327132414707263
Nickeil Alexander-Walker,FanDuel,18.5,32.844915189244624,18.656010250046506,0.46279761904761907,0.5372023809523809,0.5060689431946916,0.4939310568053083,-0.043271324147072576,0.04327132414707263,under,0.04327132414707263
Luka Doncic,BetOnline.ag,34.5,35.649049556932994,28.953126577329304,0.4444444444444444,0.5555555555555556,0.4876847290640395,0.5123152709359606,-0.04324028461959506,0.04324028461959495,under,0.04324028461959495
Luka Doncic,DraftKings,34.5,35.649049556932994,28.953126577329304,0.4444444444444444,0.5555555555555556,0.487517163899638,0.512482836100362,-0.04307271945519359,0.04307271945519353,under,0.04307271945519353
Jamir Watkins,FanDuel,9.5,22.532286539204424,9.151692560683513,0.41912293314162474,0.5808770668583753,0.46209273182957394,0.5379072681704261,-0.0429697986879492,0.042969798687949146,under,0.042969798687949146
