player_name,bookmaker,line,predicted_rebounds,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge,calibration_bin,calibration_count
Maxime Raynaud,Bovada,9.5,8.825488595114452,0.40591668343731135,0.5940833165626886,0.4796954314720812,0.5203045685279188,-0.07377874803476986,0.0737787480347698,under,0.0737787480347698,"(-1.0, 0.0]",4969
Royce O'Neale,BetMGM,4.5,4.091155434328691,0.40591668343731135,0.5940833165626886,0.4796954314720812,0.5203045685279188,-0.07377874803476986,0.0737787480347698,under,0.0737787480347698,"(-1.0, 0.0]",4969
Nickeil Alexander-Walker,BetMGM,3.5,3.3827875182071296,0.40591668343731135,0.5940833165626886,0.4796954314720812,0.5203045685279188,-0.07377874803476986,0.0737787480347698,under,0.0737787480347698,"(-1.0, 0.0]",4969
DeMar DeRozan,FanDuel,2.5,2.9167806511623797,0.47469458987783597,0.525305410122164,0.5467012037178121,0.45329879628218805,-0.07200661383997609,0.07200661383997597,under,0.07200661383997597,"(0.0, 1.0]",6876
Kon Knueppel,DraftKings,6.5,4.902517895084689,0.3388581952117864,0.6611418047882136,0.4106205619018215,0.5893794380981784,-0.0717623666900351,0.07176236669003522,under,0.07176236669003522,"(-3.0, -1.0]",543
Maxime Raynaud,BetRivers,9.5,8.825488595114452,0.40591668343731135,0.5940833165626886,0.4773835745752045,0.5226164254247954,-0.07146689113789312,0.07146689113789328,under,0.07146689113789328,"(-1.0, 0.0]",4969
Maxime Raynaud,DraftKings,9.5,8.825488595114452,0.40591668343731135,0.5940833165626886,0.4767751837789805,0.5232248162210195,-0.07085850034166913,0.07085850034166918,under,0.07085850034166918,"(-1.0, 0.0]",4969
Grayson Allen,BetMGM,2.5,3.197745925610455,0.47469458987783597,0.525305410122164,0.5445920303605313,0.4554079696394686,-0.0698974404826953,0.06989744048269542,under,0.06989744048269542,"(0.0, 1.0]",6876
Grayson Allen,BetRivers,2.5,3.197745925610455,0.47469458987783597,0.525305410122164,0.544113196125908,0.45588680387409203,-0.06941860624807206,0.069418606248072,under,0.069418606248072,"(0.0, 1.0]",6876
DeMar DeRozan,DraftKings,2.5,2.9167806511623797,0.47469458987783597,0.525305410122164,0.5430984833941255,0.45690151660587436,-0.0684038935162895,0.06840389351628967,under,0.06840389351628967,"(0.0, 1.0]",6876
Precious Achiuwa,BetRivers,7.5,8.363029721141203,0.47469458987783597,0.525305410122164,0.542636252296387,0.45736374770361293,-0.06794166241855104,0.0679416624185511,under,0.0679416624185511,"(0.0, 1.0]",6876
Zaccharie Risacher,DraftKings,4.5,4.154839863239178,0.40591668343731135,0.5940833165626886,0.47268091306459453,0.5273190869354056,-0.06676422962728318,0.06676422962728301,under,0.06676422962728301,"(-1.0, 0.0]",4969
Collin Gillespie,BetRivers,4.5,4.886705638460128,0.47469458987783597,0.525305410122164,0.40801186943620177,0.5919881305637983,0.0666827204416342,-0.06668272044163426,over,0.0666827204416342,"(0.0, 1.0]",6876
Cedric Coward,BetRivers,5.5,6.7837365811987045,0.5967894239848914,0.40321057601510857,0.5302120692343677,0.4697879307656324,0.06657735475052373,-0.06657735475052384,over,0.06657735475052373,"(1.0, 3.0]",1059
Cedric Coward,Bovada,6.5,6.7837365811987045,0.47469458987783597,0.525305410122164,0.40847201210287437,0.5915279878971256,0.0662225777749616,-0.06622257777496154,over,0.0662225777749616,"(0.0, 1.0]",6876
DeMar DeRozan,Bovada,2.5,2.9167806511623797,0.47469458987783597,0.525305410122164,0.5407914020517831,0.4592085979482169,-0.06609681217394714,0.06609681217394714,under,0.06609681217394714,"(0.0, 1.0]",6876
Nique Clifford,Bovada,5.5,4.517447773406029,0.40591668343731135,0.5940833165626886,0.33999999999999997,0.66,0.06591668343731139,-0.06591668343731139,over,0.06591668343731139,"(-1.0, 0.0]",4969
Jalen Green,Bovada,5.5,4.600934633989891,0.40591668343731135,0.5940833165626886,0.33999999999999997,0.66,0.06591668343731139,-0.06591668343731139,over,0.06591668343731139,"(-1.0, 0.0]",4969
Naz Reid,DraftKings,4.5,5.150941060215538,0.47469458987783597,0.525305410122164,0.4106205619018215,0.5893794380981784,0.06407402797601447,-0.06407402797601436,over,0.06407402797601447,"(0.0, 1.0]",6876
Cedric Coward,FanDuel,5.5,6.7837365811987045,0.5967894239848914,0.40321057601510857,0.5330897279740154,0.4669102720259846,0.063699696010876,-0.06369969601087605,over,0.063699696010876,"(1.0, 3.0]",1059
Precious Achiuwa,Bovada,8.5,8.363029721141203,0.40591668343731135,0.5940833165626886,0.4693877551020409,0.5306122448979592,-0.06347107166472954,0.06347107166472943,under,0.06347107166472943,"(-1.0, 0.0]",4969
DeMar DeRozan,BetOnline.ag,2.5,2.9167806511623797,0.47469458987783597,0.525305410122164,0.5367701147140101,0.46322988528598974,-0.06207552483617418,0.06207552483617429,under,0.06207552483617429,"(0.0, 1.0]",6876
Naz Reid,FanDuel,4.5,5.150941060215538,0.47469458987783597,0.525305410122164,0.4137845849802372,0.5862154150197628,0.06091000489759879,-0.06091000489759879,over,0.06091000489759879,"(0.0, 1.0]",6876
DeMar DeRozan,BetMGM,2.5,2.9167806511623797,0.47469458987783597,0.525305410122164,0.5346534653465347,0.4653465346534653,-0.059958875468698714,0.059958875468698714,under,0.059958875468698714,"(0.0, 1.0]",6876
Precious Achiuwa,DraftKings,8.5,8.363029721141203,0.40591668343731135,0.5940833165626886,0.46569264285571527,0.5343073571442848,-0.05977595941840391,0.05977595941840386,under,0.05977595941840386,"(-1.0, 0.0]",4969
Devin Booker,DraftKings,3.5,4.437043538274253,0.47469458987783597,0.525305410122164,0.5343073571442848,0.46569264285571527,-0.05961276726644882,0.05961276726644876,under,0.05961276726644876,"(0.0, 1.0]",6876
Jordan Goodwin,BetMGM,5.5,5.4829699420569895,0.40591668343731135,0.5940833165626886,0.4653465346534653,0.5346534653465347,-0.05942985121615396,0.05942985121615396,under,0.05942985121615396,"(-1.0, 0.0]",4969
Precious Achiuwa,BetMGM,8.5,8.363029721141203,0.40591668343731135,0.5940833165626886,0.4653465346534653,0.5346534653465347,-0.05942985121615396,0.05942985121615396,under,0.05942985121615396,"(-1.0, 0.0]",4969
Royce O'Neale,BetOnline.ag,4.5,4.091155434328691,0.40591668343731135,0.5940833165626886,0.46526552222043954,0.5347344777795604,-0.05934883878312819,0.059348838783128244,under,0.059348838783128244,"(-1.0, 0.0]",4969
Devin Booker,BetRivers,3.5,4.437043538274253,0.47469458987783597,0.525305410122164,0.5338645418326693,0.4661354581673307,-0.05916995195483332,0.05916995195483332,under,0.05916995195483332,"(0.0, 1.0]",6876
G.G. Jackson,Bovada,6.5,5.767193722740215,0.40591668343731135,0.5940833165626886,0.34700315457413244,0.6529968454258674,0.05891352886317891,-0.0589135288631788,over,0.05891352886317891,"(-1.0, 0.0]",4969
Corey Kispert,BetOnline.ag,3.5,1.9840382943076593,0.3388581952117864,0.6611418047882136,0.39775319343065696,0.602246806569343,-0.058894998218870565,0.058894998218870565,under,0.058894998218870565,"(-3.0, -1.0]",543
Mikal Bridges,DraftKings,3.5,3.6915059711658347,0.47469458987783597,0.525305410122164,0.4159499609069585,0.5840500390930414,0.058744628970877455,-0.0587446289708774,over,0.058744628970877455,"(0.0, 1.0]",6876
Ace Bailey,FanDuel,4.5,4.763645292904361,0.47469458987783597,0.525305410122164,0.5330897279740154,0.4669102720259846,-0.058395138096179466,0.05839513809617941,under,0.05839513809617941,"(0.0, 1.0]",6876
Moussa Diabate,FanDuel,7.5,8.474893421412995,0.47469458987783597,0.525305410122164,0.532258064516129,0.4677419354838709,-0.05756347463829303,0.057563474638293144,under,0.057563474638293144,"(0.0, 1.0]",6876
Maxime Raynaud,BetOnline.ag,9.5,8.825488595114452,0.40591668343731135,0.5940833165626886,0.46322988528598974,0.5367701147140101,-0.057313201848678386,0.0573132018486785,under,0.0573132018486785,"(-1.0, 0.0]",4969
Royce O'Neale,FanDuel,4.5,4.091155434328691,0.40591668343731135,0.5940833165626886,0.46281519310564956,0.5371848068943506,-0.056898509668338204,0.05689850966833809,under,0.05689850966833809,"(-1.0, 0.0]",4969
Tre Jones,Bovada,2.5,3.789174641949944,0.5967894239848914,0.40321057601510857,0.6529968454258674,0.34700315457413244,-0.05620742144097601,0.056207421440976124,under,0.056207421440976124,"(1.0, 3.0]",1059
Nique Clifford,Bovada,3.5,4.517447773406029,0.5967894239848914,0.40321057601510857,0.6529968454258674,0.34700315457413244,-0.05620742144097601,0.056207421440976124,under,0.056207421440976124,"(1.0, 3.0]",1059
Brice Sensabaugh,Bovada,2.5,4.023910613210546,0.5967894239848914,0.40321057601510857,0.6529968454258674,0.34700315457413244,-0.05620742144097601,0.056207421440976124,under,0.056207421440976124,"(1.0, 3.0]",1059
Jalen Green,Bovada,3.5,4.600934633989891,0.5967894239848914,0.40321057601510857,0.6529968454258674,0.34700315457413244,-0.05620742144097601,0.056207421440976124,under,0.056207421440976124,"(1.0, 3.0]",1059
VJ Edgecombe,FanDuel,5.5,5.415490402750963,0.40591668343731135,0.5940833165626886,0.46209273182957394,0.5379072681704261,-0.05617604839226259,0.056176048392262534,under,0.056176048392262534,"(-1.0, 0.0]",4969
Cedric Coward,BetOnline.ag,5.5,6.7837365811987045,0.5967894239848914,0.40321057601510857,0.5407914020517831,0.4592085979482169,0.05599802193310832,-0.05599802193310832,over,0.05599802193310832,"(1.0, 3.0]",1059
Cedric Coward,Bovada,5.5,6.7837365811987045,0.5967894239848914,0.40321057601510857,0.5407914020517831,0.4592085979482169,0.05599802193310832,-0.05599802193310832,over,0.05599802193310832,"(1.0, 3.0]",1059
Cody Williams,Bovada,3.5,4.614353790832372,0.5967894239848914,0.40321057601510857,0.5407914020517831,0.4592085979482169,0.05599802193310832,-0.05599802193310832,over,0.05599802193310832,"(1.0, 3.0]",1059
Devin Booker,Bovada,3.5,4.437043538274253,0.47469458987783597,0.525305410122164,0.5306122448979592,0.4693877551020409,-0.05591765502012325,0.055917655020123136,under,0.055917655020123136,"(0.0, 1.0]",6876
Jalen Duren,DraftKings,10.5,10.576250203431476,0.47469458987783597,0.525305410122164,0.5306122448979592,0.4693877551020409,-0.05591765502012325,0.055917655020123136,under,0.055917655020123136,"(0.0, 1.0]",6876
Cody Williams,DraftKings,3.5,4.614353790832372,0.5967894239848914,0.40321057601510857,0.5411245353159851,0.4588754646840148,0.05566488866890629,-0.05566488866890623,over,0.05566488866890629,"(1.0, 3.0]",1059
Devin Booker,FanDuel,3.5,4.437043538274253,0.47469458987783597,0.525305410122164,0.5289256198347108,0.4710743801652893,-0.05423102995687479,0.05423102995687473,under,0.05423102995687473,"(0.0, 1.0]",6876
Cedric Coward,DraftKings,5.5,6.7837365811987045,0.5967894239848914,0.40321057601510857,0.5430984833941255,0.45690151660587436,0.053690940590765956,-0.05369094059076579,over,0.053690940590765956,"(1.0, 3.0]",1059
Jalen Brunson,FanDuel,2.5,3.2627298719539066,0.47469458987783597,0.525305410122164,0.5281576830249397,0.4718423169750604,-0.053463093147103735,0.053463093147103624,under,0.053463093147103624,"(0.0, 1.0]",6876
Royce O'Neale,Bovada,4.5,4.091155434328691,0.40591668343731135,0.5940833165626886,0.4592085979482169,0.5407914020517831,-0.053291914510905536,0.053291914510905536,under,0.053291914510905536,"(-1.0, 0.0]",4969
Royce O'Neale,DraftKings,4.5,4.091155434328691,0.40591668343731135,0.5940833165626886,0.4588754646840148,0.5411245353159851,-0.052958781246703446,0.0529587812467035,under,0.0529587812467035,"(-1.0, 0.0]",4969
DeMar DeRozan,BetRivers,2.5,2.9167806511623797,0.47469458987783597,0.525305410122164,0.5274208712002507,0.4725791287997492,-0.05272628132241475,0.0527262813224148,under,0.0527262813224148,"(0.0, 1.0]",6876
Collin Gillespie,DraftKings,4.5,4.886705638460128,0.47469458987783597,0.525305410122164,0.42204327156301547,0.5779567284369846,0.052651318314820506,-0.052651318314820617,over,0.052651318314820506,"(0.0, 1.0]",6876
Jalen Johnson,Bovada,11.5,10.180561720763558,0.3388581952117864,0.6611418047882136,0.39094650205761317,0.6090534979423868,-0.05208830684582677,0.05208830684582677,under,0.05208830684582677,"(-3.0, -1.0]",543
DeMar DeRozan,Bovada,3.5,2.9167806511623797,0.40591668343731135,0.5940833165626886,0.35437430786268,0.6456256921373201,0.05154237557463137,-0.05154237557463148,over,0.05154237557463137,"(-1.0, 0.0]",4969
Dylan Cardwell,Bovada,7.5,6.81022160508504,0.40591668343731135,0.5940833165626886,0.35437430786268,0.6456256921373201,0.05154237557463137,-0.05154237557463148,over,0.05154237557463137,"(-1.0, 0.0]",4969
Royce O'Neale,BetRivers,4.5,4.091155434328691,0.40591668343731135,0.5940833165626886,0.45736374770361293,0.542636252296387,-0.05144706426630158,0.051447064266301634,under,0.051447064266301634,"(-1.0, 0.0]",4969
Olivier-Maxence Prosper,FanDuel,5.5,4.646937054252791,0.40591668343731135,0.5940833165626886,0.45722256664600125,0.5427774333539988,-0.051305883208689895,0.051305883208689895,under,0.051305883208689895,"(-1.0, 0.0]",4969
Devin Booker,BetOnline.ag,3.5,4.437043538274253,0.47469458987783597,0.525305410122164,0.5256105556466153,0.47438944435338465,-0.050915965768779325,0.05091596576877938,under,0.05091596576877938,"(0.0, 1.0]",6876
Precious Achiuwa,BetOnline.ag,8.5,8.363029721141203,0.40591668343731135,0.5940833165626886,0.4564539116366858,0.5435460883633142,-0.05053722819937445,0.05053722819937445,under,0.05053722819937445,"(-1.0, 0.0]",4969
Ace Bailey,BetMGM,4.5,4.763645292904361,0.47469458987783597,0.525305410122164,0.5246062992125985,0.4753937007874017,-0.04991170933476252,0.049911709334762355,under,0.049911709334762355,"(0.0, 1.0]",6876
Collin Gillespie,Bovada,4.5,4.886705638460128,0.47469458987783597,0.525305410122164,0.4248366013071895,0.5751633986928104,0.049857988570646494,-0.04985798857064638,over,0.049857988570646494,"(0.0, 1.0]",6876
C.J. McCollum,Bovada,2.5,3.554796282083305,0.5967894239848914,0.40321057601510857,0.6456256921373201,0.35437430786268,-0.0488362681524287,0.048836268152428586,under,0.048836268152428586,"(1.0, 3.0]",1059
Grayson Allen,DraftKings,2.5,3.197745925610455,0.47469458987783597,0.525305410122164,0.5232248162210195,0.4767751837789805,-0.04853022634318349,0.04853022634318355,under,0.04853022634318355,"(0.0, 1.0]",6876
Isaac Okoro,BetRivers,3.5,2.8640566014001982,0.40591668343731135,0.5940833165626886,0.4520257450053946,0.5479742549946055,-0.046109061568083254,0.04610906156808314,under,0.04610906156808314,"(-1.0, 0.0]",4969
Maxime Raynaud,BetMGM,9.5,8.825488595114452,0.40591668343731135,0.5940833165626886,0.45182111572153066,0.5481788842784694,-0.04590443228421931,0.045904432284219254,under,0.045904432284219254,"(-1.0, 0.0]",4969
Ace Bailey,Bovada,4.5,4.763645292904361,0.47469458987783597,0.525305410122164,0.5203045685279188,0.4796954314720812,-0.04560997865008287,0.045609978650082816,under,0.045609978650082816,"(0.0, 1.0]",6876
Brandon Miller,DraftKings,4.5,5.3855588746675656,0.47469458987783597,0.525305410122164,0.5203045685279188,0.4796954314720812,-0.04560997865008287,0.045609978650082816,under,0.045609978650082816,"(0.0, 1.0]",6876
Grayson Allen,Bovada,2.5,3.197745925610455,0.47469458987783597,0.525305410122164,0.5203045685279188,0.4796954314720812,-0.04560997865008287,0.045609978650082816,under,0.045609978650082816,"(0.0, 1.0]",6876
Devin Booker,BetMGM,3.5,4.437043538274253,0.47469458987783597,0.525305410122164,0.5203045685279188,0.4796954314720812,-0.04560997865008287,0.045609978650082816,under,0.045609978650082816,"(0.0, 1.0]",6876
Kyle Filipowski,Bovada,8.5,7.877165725821442,0.40591668343731135,0.5940833165626886,0.36041189931350115,0.6395881006864989,0.045504784123810205,-0.045504784123810205,over,0.045504784123810205,"(-1.0, 0.0]",4969
Jalen Duren,FanDuel,10.5,10.576250203431476,0.47469458987783597,0.525305410122164,0.5191532258064516,0.4808467741935484,-0.04445863592861565,0.04445863592861565,under,0.04445863592861565,"(0.0, 1.0]",6876
OG Anunoby,FanDuel,4.5,5.015255213467035,0.47469458987783597,0.525305410122164,0.5191532258064516,0.4808467741935484,-0.04445863592861565,0.04445863592861565,under,0.04445863592861565,"(0.0, 1.0]",6876
Cody Williams,BetRivers,3.5,4.614353790832372,0.5967894239848914,0.40321057601510857,0.5526372754166967,0.44736272458330323,0.044152148568194716,-0.04415214856819466,over,0.044152148568194716,"(1.0, 3.0]",1059
Grayson Allen,BetOnline.ag,2.5,3.197745925610455,0.47469458987783597,0.525305410122164,0.5185070943861814,0.48149290561381863,-0.043812504508345396,0.043812504508345396,under,0.043812504508345396,"(0.0, 1.0]",6876
OG Anunoby,DraftKings,4.5,5.015255213467035,0.47469458987783597,0.525305410122164,0.5182600227235838,0.48173997727641615,-0.043565432845747876,0.043565432845747876,under,0.043565432845747876,"(0.0, 1.0]",6876
Miles Bridges,DraftKings,5.5,5.180079300037858,0.40591668343731135,0.5940833165626886,0.449438202247191,0.550561797752809,-0.043521518809879645,0.043521518809879645,under,0.043521518809879645,"(-1.0, 0.0]",4969
Rudy Gobert,DraftKings,13.5,12.54812756419283,0.40591668343731135,0.5940833165626886,0.449438202247191,0.550561797752809,-0.043521518809879645,0.043521518809879645,under,0.043521518809879645,"(-1.0, 0.0]",4969
Josh Hart,FanDuel,6.5,8.120013939579968,0.5967894239848914,0.40321057601510857,0.5548317046688382,0.4451682953311618,0.04195771931605319,-0.041957719316053244,over,0.04195771931605319,"(1.0, 3.0]",1059
Ace Bailey,BetOnline.ag,4.5,4.763645292904361,0.47469458987783597,0.525305410122164,0.5164392569455861,0.483560743054414,-0.04174466706775015,0.04174466706775004,under,0.04174466706775004,"(0.0, 1.0]",6876
Mikal Bridges,FanDuel,3.5,3.6915059711658347,0.47469458987783597,0.525305410122164,0.4329742261011864,0.5670257738988136,0.04172036377664956,-0.04172036377664956,over,0.04172036377664956,"(0.0, 1.0]",6876
Shai Gilgeous-Alexander,FanDuel,4.5,5.113451375083502,0.47469458987783597,0.525305410122164,0.4329742261011864,0.5670257738988136,0.04172036377664956,-0.04172036377664956,over,0.04172036377664956,"(0.0, 1.0]",6876
Ace Bailey,DraftKings,4.5,4.763645292904361,0.47469458987783597,0.525305410122164,0.5162199424192044,0.4837800575807955,-0.041525352541368465,0.04152535254136852,under,0.04152535254136852,"(0.0, 1.0]",6876
Cody Williams,BetOnline.ag,3.5,4.614353790832372,0.5967894239848914,0.40321057601510857,0.5553135493238951,0.4446864506761049,0.04147587466099634,-0.04147587466099634,over,0.04147587466099634,"(1.0, 3.0]",1059
Olivier-Maxence Prosper,BetOnline.ag,5.5,4.646937054252791,0.40591668343731135,0.5940833165626886,0.44726670347874103,0.552733296521259,-0.04135002004142968,0.041350020041429625,under,0.041350020041429625,"(-1.0, 0.0]",4969
Devin Booker,Bovada,4.5,4.437043538274253,0.40591668343731135,0.5940833165626886,0.3666469544648137,0.6333530455351862,0.03926972897249764,-0.039269728972497586,over,0.03926972897249764,"(-1.0, 0.0]",4969
Collin Gillespie,BetMGM,3.5,4.886705638460128,0.5967894239848914,0.40321057601510857,0.5575221238938053,0.4424778761061947,0.039267300091086144,-0.039267300091086144,over,0.039267300091086144,"(1.0, 3.0]",1059
Jordan Goodwin,BetRivers,5.5,5.4829699420569895,0.40591668343731135,0.5940833165626886,0.4438081603435934,0.5561918396564066,-0.03789147690628203,0.03789147690628203,under,0.03789147690628203,"(-1.0, 0.0]",4969
Jordan Goodwin,BetOnline.ag,5.5,5.4829699420569895,0.40591668343731135,0.5940833165626886,0.44351918899348297,0.5564808110065169,-0.03760250555617162,0.03760250555617173,under,0.03760250555617173,"(-1.0, 0.0]",4969
Cody Williams,FanDuel,3.5,4.614353790832372,0.5967894239848914,0.40321057601510857,0.5594871427548169,0.44051285724518296,0.03730228123007451,-0.0373022812300744,over,0.03730228123007451,"(1.0, 3.0]",1059
Ajay Mitchell,DraftKings,2.5,3.751788270547695,0.5967894239848914,0.40321057601510857,0.5603580698130197,0.4396419301869802,0.03643135417187171,-0.036431354171871655,over,0.03643135417187171,"(1.0, 3.0]",1059
Maxime Raynaud,Bovada,10.5,8.825488595114452,0.3388581952117864,0.6611418047882136,0.375,0.625,-0.036141804788213605,0.036141804788213605,under,0.036141804788213605,"(-3.0, -1.0]",543
Jalen Williams,FanDuel,4.5,4.086613441582269,0.40591668343731135,0.5940833165626886,0.44146966676160637,0.5585303332383936,-0.03555298332429502,0.03555298332429502,under,0.03555298332429502,"(-1.0, 0.0]",4969
Luguentz Dort,FanDuel,2.5,3.4144137886378614,0.47469458987783597,0.525305410122164,0.5101214574898786,0.48987854251012153,-0.03542686761204261,0.0354268676120425,under,0.0354268676120425,"(0.0, 1.0]",6876
Tre Jones,BetMGM,3.5,3.789174641949944,0.47469458987783597,0.525305410122164,0.5101214574898786,0.48987854251012153,-0.03542686761204261,0.0354268676120425,under,0.0354268676120425,"(0.0, 1.0]",6876
Grant Williams,DraftKings,2.5,3.0687115297054817,0.47469458987783597,0.525305410122164,0.5101214574898786,0.48987854251012153,-0.03542686761204261,0.0354268676120425,under,0.0354268676120425,"(0.0, 1.0]",6876
Malik Monk,BetRivers,2.5,1.785091660374734,0.40591668343731135,0.5940833165626886,0.4411764705882353,0.5588235294117647,-0.03525978715092393,0.03525978715092393,under,0.03525978715092393,"(-1.0, 0.0]",4969
Jordan Goodwin,DraftKings,5.5,5.4829699420569895,0.40591668343731135,0.5940833165626886,0.4396419301869802,0.5603580698130197,-0.03372524674966887,0.033725246749668925,under,0.033725246749668925,"(-1.0, 0.0]",4969
Luguentz Dort,DraftKings,2.5,3.4144137886378614,0.47469458987783597,0.525305410122164,0.5080942166821806,0.4919057833178194,-0.033399626804344607,0.033399626804344607,under,0.033399626804344607,"(0.0, 1.0]",6876
Donte DiVincenzo,FanDuel,2.5,4.2824190134084175,0.5967894239848914,0.40321057601510857,0.563470066518847,0.43652993348115304,0.03331935746604442,-0.033319357466044475,over,0.03331935746604442,"(1.0, 3.0]",1059
Tyrese Maxey,FanDuel,2.5,3.6815747355716413,0.5967894239848914,0.40321057601510857,0.6287731256085686,0.3712268743914313,-0.03198370162367714,0.03198370162367725,under,0.03198370162367725,"(1.0, 3.0]",1059
Brandon Miller,FanDuel,4.5,5.3855588746675656,0.47469458987783597,0.525305410122164,0.5060689431946916,0.4939310568053083,-0.031374353316855674,0.03137435331685573,under,0.03137435331685573,"(0.0, 1.0]",6876
Ace Bailey,BetRivers,4.5,4.763645292904361,0.47469458987783597,0.525305410122164,0.5059101654846335,0.4940898345153664,-0.031215575606797552,0.031215575606797608,under,0.031215575606797608,"(0.0, 1.0]",6876
Dylan Cardwell,BetRivers,6.5,6.81022160508504,0.47469458987783597,0.525305410122164,0.5059101654846335,0.4940898345153664,-0.031215575606797552,0.031215575606797608,under,0.031215575606797608,"(0.0, 1.0]",6876
Collin Sexton,BetOnline.ag,2.5,2.8629924643838294,0.47469458987783597,0.525305410122164,0.44351918899348297,0.5564808110065169,0.031175400884353,-0.03117540088435289,over,0.031175400884353,"(0.0, 1.0]",6876
Ace Bailey,Bovada,5.5,4.763645292904361,0.40591668343731135,0.5940833165626886,0.375,0.625,0.030916683437311354,-0.030916683437311354,over,0.030916683437311354,"(-1.0, 0.0]",4969
Olivier-Maxence Prosper,Bovada,6.5,4.646937054252791,0.3388581952117864,0.6611418047882136,0.3079416531604538,0.6920583468395461,0.030916542051332596,-0.03091654205133254,over,0.030916542051332596,"(-3.0, -1.0]",543
Jordan Goodwin,Bovada,6.5,5.4829699420569895,0.3388581952117864,0.6611418047882136,0.3079416531604538,0.6920583468395461,0.030916542051332596,-0.03091654205133254,over,0.030916542051332596,"(-3.0, -1.0]",543
Jordan Goodwin,Bovada,5.5,5.4829699420569895,0.40591668343731135,0.5940833165626886,0.43668122270742354,0.5633187772925764,-0.03076453927011219,0.030764539270112246,under,0.030764539270112246,"(-1.0, 0.0]",4969
Olivier-Maxence Prosper,Bovada,5.5,4.646937054252791,0.40591668343731135,0.5940833165626886,0.43668122270742354,0.5633187772925764,-0.03076453927011219,0.030764539270112246,under,0.030764539270112246,"(-1.0, 0.0]",4969
Olivier-Maxence Prosper,DraftKings,5.5,4.646937054252791,0.40591668343731135,0.5940833165626886,0.4360288369669069,0.563971163033093,-0.030112153529595564,0.03011215352959562,under,0.03011215352959562,"(-1.0, 0.0]",4969
Dylan Cardwell,FanDuel,6.5,6.81022160508504,0.47469458987783597,0.525305410122164,0.5041554124246831,0.4958445875753168,-0.02946082254684712,0.029460822546847232,under,0.029460822546847232,"(0.0, 1.0]",6876
G.G. Jackson,Bovada,4.5,5.767193722740215,0.5967894239848914,0.40321057601510857,0.625,0.375,-0.02821057601510857,0.02821057601510857,under,0.02821057601510857,"(1.0, 3.0]",1059
Collin Gillespie,BetOnline.ag,3.5,4.886705638460128,0.5967894239848914,0.40321057601510857,0.5692871193108593,0.43071288068914054,0.02750230467403214,-0.027502304674031974,over,0.02750230467403214,"(1.0, 3.0]",1059
Isaac Okoro,FanDuel,3.5,2.8640566014001982,0.40591668343731135,0.5940833165626886,0.43327556325823224,0.5667244367417678,-0.02735887982092089,0.02735887982092089,under,0.02735887982092089,"(-1.0, 0.0]",4969
Malik Monk,Bovada,3.5,1.785091660374734,0.3388581952117864,0.6611418047882136,0.3125,0.6875,0.026358195211786395,-0.026358195211786395,over,0.026358195211786395,"(-3.0, -1.0]",543
Oso Ighodaro,Bovada,8.5,6.330264534756607,0.3388581952117864,0.6611418047882136,0.3125,0.6875,0.026358195211786395,-0.026358195211786395,over,0.026358195211786395,"(-3.0, -1.0]",543
Devin Carter,Bovada,5.5,2.9262903885477303,0.3388581952117864,0.6611418047882136,0.3125,0.6875,0.026358195211786395,-0.026358195211786395,over,0.026358195211786395,"(-3.0, -1.0]",543
Royce O'Neale,Bovada,5.5,4.091155434328691,0.3388581952117864,0.6611418047882136,0.3125,0.6875,0.026358195211786395,-0.026358195211786395,over,0.026358195211786395,"(-3.0, -1.0]",543
Jalen Brunson,DraftKings,2.5,3.2627298719539066,0.47469458987783597,0.525305410122164,0.5010179153094463,0.4989820846905538,-0.02632332543161031,0.026323325431610256,under,0.026323325431610256,"(0.0, 1.0]",6876
Chet Holmgren,FanDuel,8.5,8.694364402283757,0.47469458987783597,0.525305410122164,0.44892552251987045,0.5510744774801295,0.025769067357965525,-0.02576906735796547,over,0.025769067357965525,"(0.0, 1.0]",6876
Brice Sensabaugh,FanDuel,3.5,4.023910613210546,0.47469458987783597,0.525305410122164,0.5,0.5,-0.02530541012216403,0.02530541012216403,under,0.02530541012216403,"(0.0, 1.0]",6876
Grayson Allen,FanDuel,2.5,3.197745925610455,0.47469458987783597,0.525305410122164,0.5,0.5,-0.02530541012216403,0.02530541012216403,under,0.02530541012216403,"(0.0, 1.0]",6876
Jalen Green,BetMGM,4.5,4.600934633989891,0.47469458987783597,0.525305410122164,0.5,0.5,-0.02530541012216403,0.02530541012216403,under,0.02530541012216403,"(0.0, 1.0]",6876
Nique Clifford,FanDuel,4.5,4.517447773406029,0.47469458987783597,0.525305410122164,0.449438202247191,0.550561797752809,0.025256387630644972,-0.025256387630644972,over,0.025256387630644972,"(0.0, 1.0]",6876
Walter Clayton Jr.,BetOnline.ag,2.5,2.5983948326087964,0.47469458987783597,0.525305410122164,0.44988706154679015,0.55011293845321,0.024807528331045825,-0.024807528331045936,over,0.024807528331045825,"(0.0, 1.0]",6876
Cody Williams,BetMGM,3.5,4.614353790832372,0.5967894239848914,0.40321057601510857,0.5751633986928104,0.4248366013071895,0.02162602529208102,-0.021626025292080908,over,0.02162602529208102,"(1.0, 3.0]",1059
